Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,2018,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2017,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2016,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2015,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2014,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2013,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2012,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2011,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2010,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2009,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2008,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2007,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2006,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2005,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2004,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2003,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2002,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2001,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,2000,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,1999,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,1998,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,1997,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,1996,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,1
"Egypt, Arab Rep.",EGY,1995,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1994,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1993,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1992,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1991,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1990,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1989,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1988,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1987,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1986,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1985,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1984,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1983,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1982,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1981,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1980,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1979,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1978,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1977,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1976,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1975,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1974,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1973,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1972,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1971,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,1970,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
"Egypt, Arab Rep.",EGY,2022,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2021,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2020,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2019,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2018,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2017,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2016,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2015,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2014,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2013,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2012,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2011,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2010,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2009,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2008,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2007,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2006,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2005,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2004,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2003,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2002,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2001,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2000,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1999,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1998,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1997,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1996,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1995,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1994,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1993,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1992,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1991,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1990,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1989,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1988,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1987,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1986,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1985,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1984,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1983,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1982,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1981,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1980,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1979,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1978,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1977,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1976,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1975,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1974,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1973,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1972,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1971,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,1970,The age at which men and women can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,1
"Egypt, Arab Rep.",EGY,2022,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2021,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2020,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2019,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2018,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2017,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2016,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2015,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2014,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2013,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2012,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2011,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2010,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2009,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2008,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2007,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2006,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2005,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2004,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2003,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2002,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2001,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2000,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1999,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1998,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1997,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1996,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1995,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1994,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1993,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1992,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1991,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1990,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1989,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1988,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1987,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1986,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1985,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1984,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1983,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1982,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1981,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1980,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1979,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1978,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1977,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1976,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1975,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1974,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1973,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1972,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1971,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,1970,The mandatory retirement age for men and women is the same (1=yes; 0=no),SG.AGE.MRET.EQ,1
"Egypt, Arab Rep.",EGY,2022,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2021,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2020,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2019,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2018,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2017,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2016,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2015,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2014,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2013,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2012,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2011,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2010,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2009,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2008,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2007,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2006,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2005,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2004,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2003,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2002,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2001,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,2000,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1999,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1998,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1997,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1996,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1995,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1994,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1993,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1992,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1991,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1990,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1989,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1988,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1987,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1986,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1985,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1984,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1983,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1982,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1981,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1980,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1979,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1978,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1977,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1976,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1975,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
"Egypt, Arab Rep.",EGY,1974,The age at which men and women can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
