Country_ID,Year,Indicator_ID,Indicator_description,Indicator_value
EGY,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2003,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2002,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2001,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,2000,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1999,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1998,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1997,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1996,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1995,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1994,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1993,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1992,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1991,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1990,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1989,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1988,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1987,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1986,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1985,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1984,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1983,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1982,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1981,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1980,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1979,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1978,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1977,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1976,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1975,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1974,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1973,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1972,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1971,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
EGY,1970,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2022,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2021,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2020,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2019,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2018,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2017,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2016,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2015,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2014,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2013,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2012,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2003,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2002,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2001,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,2000,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1999,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1998,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1997,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1996,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1995,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1994,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1993,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1992,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1991,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1990,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1989,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1988,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1987,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1986,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1985,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1984,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1983,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1982,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1981,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1980,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1979,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1978,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1977,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1976,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1975,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1974,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1973,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1972,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1971,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
ETH,1970,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2022,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2021,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2020,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2019,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2018,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2017,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2016,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2015,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2014,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2013,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2012,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2003,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2002,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2001,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,2000,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1999,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1998,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1997,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1996,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1995,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1994,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1993,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1992,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1991,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1990,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1989,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1988,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1987,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1986,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1985,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1984,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1983,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1982,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1981,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1980,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1979,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1978,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1977,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1976,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1975,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1974,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1973,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1972,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1971,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
GHA,1970,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
KEN,2022,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2021,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2020,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2019,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2018,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2017,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2016,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2015,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2014,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2013,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2012,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2003,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2002,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2001,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,2000,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1999,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1998,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1997,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1996,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1995,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1994,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1993,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1992,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1991,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1990,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1989,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1988,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1987,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1986,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1985,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1984,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1983,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1982,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1981,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1980,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1979,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1978,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1977,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1976,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1975,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1974,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1973,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1972,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1971,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
KEN,1970,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),0
MAR,2022,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2021,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2020,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2019,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2018,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2017,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2016,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2015,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2014,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2013,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2012,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2003,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2002,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2001,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,2000,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1999,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1998,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1997,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1996,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1995,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1994,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1993,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1992,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1991,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1990,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1989,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1988,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1987,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1986,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1985,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1984,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1983,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1982,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1981,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1980,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1979,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1978,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1977,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1976,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1975,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1974,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1973,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1972,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1971,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
MAR,1970,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2022,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2021,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2020,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2019,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2018,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2017,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2016,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2015,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2014,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2013,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2012,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2011,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2010,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2009,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2008,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2007,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2006,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2005,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
NGA,2004,SG.OPN.BANK.EQ,A woman can open a bank account in the same way as a man (1=yes; 0=no),1
