Country_ID,Indicator_ID,Year,Indicator_description,Indicator_value,Disadvantaged_value_based,Boolean_indicator_value,Ratio_indicator_value
MAR,SG.HLD.HEAD.EQ,1974,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1975,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1976,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1977,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1978,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1979,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1980,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1981,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1982,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1983,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1984,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1985,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1986,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1987,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1988,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1989,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1990,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1991,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1992,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1993,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1994,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1995,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1996,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1997,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1998,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,1999,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,2000,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,2001,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,2002,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,2003,A woman can be head of household in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HLD.HEAD.EQ,2004,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2005,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2006,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2007,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2008,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2009,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2010,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2011,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2012,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2013,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2014,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2015,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2016,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2017,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2018,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2019,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2020,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2021,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HLD.HEAD.EQ,2022,A woman can be head of household in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1970,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1971,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1972,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1973,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1974,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1975,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1976,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1977,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1978,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1979,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1980,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1981,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1982,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1983,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1984,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1985,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1986,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1987,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1988,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1989,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1990,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1991,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1992,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1993,A woman can travel outside her home in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.HME.TRVL.EQ,1994,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1995,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1996,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1997,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1998,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,1999,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2000,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2001,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2002,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2003,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2004,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2005,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2006,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2007,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2008,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2009,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2010,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2011,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2012,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2013,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2014,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2015,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2016,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2017,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2018,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2019,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2020,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2021,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.HME.TRVL.EQ,2022,A woman can travel outside her home in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.IND.WORK.EQ,1970,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1971,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1972,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1973,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1974,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1975,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1976,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1977,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1978,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1979,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1980,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1981,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1982,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1983,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1984,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1985,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1986,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1987,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1988,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1989,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1990,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1991,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1992,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1993,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1994,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1995,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1996,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1997,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1998,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,1999,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2000,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2001,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2002,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2003,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2004,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2005,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2006,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2007,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2008,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2009,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2010,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2011,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2012,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2013,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2014,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2015,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2016,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2017,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2018,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2019,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2020,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2021,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.IND.WORK.EQ,2022,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.LOC.LIVE.EQ,1970,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1971,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1972,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1973,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1974,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1975,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1976,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1977,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1978,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1979,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1980,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1981,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1982,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1983,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1984,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1985,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1986,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1987,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1988,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1989,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1990,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1991,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1992,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1993,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1994,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1995,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1996,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1997,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1998,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,1999,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2000,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2001,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2002,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2003,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2004,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2005,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2006,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2007,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2008,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2009,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2010,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2011,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2012,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2013,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2014,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2015,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2016,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2017,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2018,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2019,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2020,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2021,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.LOC.LIVE.EQ,2022,A woman can choose where to live in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.NGT.WORK.EQ,1970,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1971,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1972,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1973,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1974,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1975,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1976,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1977,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1978,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1979,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1980,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1981,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1982,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1983,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1984,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1985,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1986,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1987,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1988,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1989,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1990,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1991,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1992,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1993,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1994,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1995,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1996,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1997,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1998,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,1999,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,2000,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,2001,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,2002,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,2003,A woman can work at night in the same way as a man (1=yes; 0=no),0,true,0,
MAR,SG.NGT.WORK.EQ,2004,A woman can work at night in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.NGT.WORK.EQ,2005,A woman can work at night in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.NGT.WORK.EQ,2006,A woman can work at night in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.NGT.WORK.EQ,2007,A woman can work at night in the same way as a man (1=yes; 0=no),1,false,1,
MAR,SG.NGT.WORK.EQ,2008,A woman can work at night in the same way as a man (1=yes; 0=no),1,false,1,
