Country_ID,Year,Indicator_ID,Indicator_description,Indicator_value,Indicator_group
EGY,1970,SG.APL.PSPT.EQ,A woman can apply for a passport in the same way as a man (1=yes; 0=no),1,Agency
KEN,2010,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",3.96,Health
KEN,2009,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",4.26,Health
KEN,2008,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",4.46,Health
KEN,2007,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",4.77,Health
KEN,2006,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",5.01,Health
KEN,2005,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",5.38,Health
KEN,2004,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",5.7,Health
KEN,2003,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",6.09,Health
KEN,2002,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",6.75,Health
KEN,2001,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",7.32,Health
KEN,2000,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",8.21,Health
KEN,1999,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",9.4,Health
KEN,1998,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",10.83,Health
KEN,1997,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",12.93,Health
KEN,1996,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",15.44,Health
KEN,1995,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",18.92,Health
KEN,1990,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",20.28,Health
KEN,1994,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",22.36,Health
KEN,1991,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",23.86,Health
KEN,1993,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",24.79,Health
KEN,1992,SH.HIV.INCD.FE.P3,"Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)",25.41,Health
KEN,2021,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",0.7,Health
KEN,2020,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",0.71,Health
KEN,2019,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",0.73,Health
KEN,2018,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",0.79,Health
KEN,2017,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",0.91,Health
KEN,2016,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",1.07,Health
KEN,2015,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",1.25,Health
KEN,2014,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",1.4,Health
KEN,2013,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",1.58,Health
KEN,2012,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",1.79,Health
KEN,2011,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.02,Health
KEN,2010,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.25,Health
KEN,2009,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.41,Health
KEN,2008,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.52,Health
KEN,2007,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.7,Health
KEN,2006,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",2.83,Health
KEN,2005,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",3.03,Health
KEN,2004,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",3.19,Health
KEN,2003,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",3.4,Health
KEN,2002,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",3.77,Health
KEN,2001,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",4.09,Health
KEN,2000,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",4.59,Health
KEN,1999,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",5.25,Health
KEN,1998,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",6.04,Health
KEN,1997,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",7.16,Health
KEN,1996,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",8.49,Health
KEN,1995,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",10.36,Health
KEN,1994,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",12.25,Health
KEN,1990,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",12.28,Health
KEN,1993,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",13.71,Health
KEN,1991,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",13.91,Health
KEN,1992,SH.HIV.INCD.MA.P3,"Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)",14.39,Health
KEN,1990,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",69.657,Economic opportunities
KEN,1991,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",69.727,Economic opportunities
KEN,1992,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",69.819,Economic opportunities
KEN,1993,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",69.928,Economic opportunities
KEN,1994,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.041,Economic opportunities
KEN,1995,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.151,Economic opportunities
KEN,1996,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.237,Economic opportunities
KEN,1997,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.302,Economic opportunities
KEN,1998,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.359,Economic opportunities
KEN,1999,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.426,Economic opportunities
KEN,2000,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.484,Economic opportunities
KEN,2001,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.542,Economic opportunities
KEN,2002,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.6,Economic opportunities
KEN,2003,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.658,Economic opportunities
KEN,2004,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.716,Economic opportunities
KEN,2005,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.774,Economic opportunities
KEN,2006,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.832,Economic opportunities
KEN,2007,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.891,Economic opportunities
KEN,2008,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",70.95,Economic opportunities
KEN,2009,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.01,Economic opportunities
KEN,2010,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.069,Economic opportunities
KEN,2011,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.13,Economic opportunities
KEN,2012,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.19,Economic opportunities
KEN,2013,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.251,Economic opportunities
KEN,2014,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.311,Economic opportunities
KEN,2020,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.314,Economic opportunities
KEN,2015,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.372,Economic opportunities
KEN,2016,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.433,Economic opportunities
KEN,2017,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.612,Economic opportunities
KEN,2018,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.8,Economic opportunities
KEN,2019,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.998,Economic opportunities
KEN,2021,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",72.137,Economic opportunities
KEN,2022,SL.TLF.CACT.FE.ZS,"Labour force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",72.723,Economic opportunities
KEN,1999,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.426,Economic opportunities
KEN,2000,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.61,Economic opportunities
KEN,1998,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.649,Economic opportunities
KEN,2001,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.794,Economic opportunities
KEN,1997,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.842,Economic opportunities
KEN,2002,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",74.977,Economic opportunities
KEN,1996,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.063,Economic opportunities
KEN,2003,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.158,Economic opportunities
KEN,2020,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.192,Economic opportunities
KEN,2004,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.34,Economic opportunities
KEN,1995,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.354,Economic opportunities
KEN,2005,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.52,Economic opportunities
KEN,2021,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.628,Economic opportunities
KEN,2006,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.7,Economic opportunities
KEN,1994,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.733,Economic opportunities
KEN,2007,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.88,Economic opportunities
KEN,2019,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",75.913,Economic opportunities
KEN,2008,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.058,Economic opportunities
KEN,2022,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.058,Economic opportunities
KEN,1993,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.125,Economic opportunities
KEN,2009,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.237,Economic opportunities
KEN,2010,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.415,Economic opportunities
KEN,2018,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.456,Economic opportunities
KEN,1992,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.506,Economic opportunities
KEN,2011,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.593,Economic opportunities
KEN,2012,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.77,Economic opportunities
KEN,1991,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.837,Economic opportunities
KEN,2013,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.946,Economic opportunities
KEN,2017,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",76.973,Economic opportunities
KEN,1990,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",77.092,Economic opportunities
KEN,2014,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",77.122,Economic opportunities
KEN,2015,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",77.297,Economic opportunities
KEN,2016,SL.TLF.CACT.MA.ZS,"Labour force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",77.471,Economic opportunities
KEN,2015,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",37.53235363,Population
KEN,2010,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",38.49030776,Population
KEN,2005,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",39.38970547,Population
KEN,2000,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",40.31324916,Population
KEN,1995,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",41.12626742,Population
KEN,1990,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",41.86463087,Population
KEN,1985,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",42.19441477,Population
KEN,1980,SP.RUR.TOTL.FE.ZS,"Rural population, female (% of total)",42.45497572,Population
KEN,2015,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",36.84570793,Population
KEN,2010,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",37.94030653,Population
KEN,2005,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",38.93422009,Population
KEN,2000,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",39.7922327,Population
KEN,1995,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",40.61200671,Population
KEN,1990,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",41.38695782,Population
KEN,1985,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",41.72643573,Population
KEN,1980,SP.RUR.TOTL.MA.ZS,"Rural population, male (% of total)",41.95709632,Population
KEN,1970,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7341700196,Education
KEN,1971,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7575399876,Education
KEN,1972,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7711499929,Education
KEN,1973,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.7918999791,Education
KEN,1974,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8306800127,Education
KEN,1975,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8605899811,Education
KEN,1976,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.8784199953,Education
KEN,1977,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.887740016,Education
KEN,1978,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.894299984,Education
KEN,1979,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9078999758,Education
KEN,1980,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9219899774,Education
KEN,1981,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9337800145,Education
KEN,2004,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9396899939,Education
KEN,1982,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9411200285,Education
KEN,1983,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9412199855,Education
KEN,2002,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.945029974,Education
KEN,2003,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.948210001,Education
KEN,1984,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9502199888,Education
KEN,1986,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9527199864,Education
KEN,1987,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9554200172,Education
KEN,1985,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9566599727,Education
KEN,2005,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.956709981,Education
KEN,1989,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9627500176,Education
KEN,1988,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9655799866,Education
KEN,1990,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9658799767,Education
KEN,1999,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.967689991,Education
KEN,2006,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9695199728,Education
KEN,1992,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9704599977,Education
KEN,1991,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9707099795,Education
KEN,2019,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9709037542,Education
KEN,2001,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9758300185,Education
KEN,1998,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9772599936,Education
KEN,1993,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9778400064,Education
KEN,2009,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9779300094,Education
KEN,2008,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9782400131,Education
KEN,2000,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9815700054,Education
KEN,1995,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9816300273,Education
KEN,2007,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9835000038,Education
KEN,1994,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9843299985,Education
KEN,2015,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",0.9994699955,Education
KEN,2016,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.003700018,Education
KEN,2014,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.007380009,Education
KEN,2012,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",1.008249998,Education
KEN,1970,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.4540399909,Education
KEN,1971,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.4741599858,Education
KEN,1972,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.507250011,Education
KEN,1973,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5303199887,Education
KEN,1974,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5526999831,Education
KEN,1975,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.5871199965,Education
KEN,1980,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7035700083,Education
KEN,1982,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7132200003,Education
KEN,1983,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7189000249,Education
KEN,1981,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.719810009,Education
KEN,1984,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7509400249,Education
KEN,1985,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7510799766,Education
KEN,1986,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7856500149,Education
KEN,1987,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.7928900123,Education
KEN,1988,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8007199764,Education
KEN,2007,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8660600185,Education
KEN,2009,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.8964800239,Education
KEN,2008,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9077600241,Education
KEN,2004,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.924300015,Education
KEN,2006,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9244700074,Education
KEN,2001,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9315299988,Education
KEN,2005,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9445400238,Education
KEN,2000,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9446499944,Education
KEN,2002,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9474700093,Education
KEN,1999,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",0.9504699707,Education
KEN,2003,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",1.014660001,Education
KEN,1985,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.3515500128,Education
KEN,1987,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.3826999962,Education
KEN,1984,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5124800205,Education
KEN,2002,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5333899856,Education
KEN,2001,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5335900187,Education
KEN,2000,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5401800275,Education
KEN,2005,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5911999941,Education
KEN,2004,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.5968300104,Education
KEN,2009,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.6947600245,Education
KEN,2016,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",0.6991999745,Education
